"","date","hour","power"
"3293",20170518,4,0.5
"3294",20170518,5,1
"3295",20170518,6,1.25
"3296",20170518,7,0.9
"3297",20170518,8,0.35
"3298",20170518,9,1.6
"3299",20170518,10,2.5
"3300",20170518,11,3.2
"3301",20170518,12,3.65
"3302",20170518,13,3
"3303",20170518,14,4.1
"3304",20170518,15,3.65
"3305",20170518,16,1.9
"3306",20170518,17,1.4
"3307",20170518,18,0.4
"3308",20170518,19,0
"3309",20170518,20,0.85
"3310",20170518,21,1
"3311",20170518,22,0.15
"3312",20170518,23,0.1
"3313",20170519,0,1
"3314",20170519,1,1.25
"3315",20170519,2,1
"3316",20170519,3,1
"3317",20170519,4,1
"3318",20170519,5,1
"3319",20170519,6,1
"3320",20170519,7,1
"3321",20170519,8,0.15
"3322",20170519,9,0.1
"3323",20170519,10,0.85
"3324",20170519,11,2.1
"3325",20170519,12,3.35
"3326",20170519,13,4.6
"3327",20170519,14,4.65
"3328",20170519,15,4
"3329",20170519,16,3.35
"3330",20170519,17,2.90909090909091
"3331",20170519,18,2.45454545454545
"3332",20170519,19,3.09677419354839
"3333",20170519,20,2.15
"3334",20170519,21,1
"3335",20170519,22,1.6
"3336",20170519,23,1.85
"3337",20170520,0,3
"3338",20170520,1,3
"3339",20170520,2,1.55
"3340",20170520,3,0.5
"3341",20170520,4,0.4
"3342",20170520,5,0.85
"3343",20170520,6,1.25
"3344",20170520,7,2.1
"3345",20170520,8,1.15
"3346",20170520,9,1.6
"3347",20170520,10,1.5
"3348",20170520,11,2.8
"3349",20170520,12,4.79310344827586
"3350",20170520,13,3.9047619047619
"3351",20170520,14,3.9
"3352",20170520,15,3.60714285714286
"3353",20170520,16,4.5
"3354",20170520,17,2.55
"3355",20170520,18,2.6
"3356",20170520,19,1.4
"3357",20170520,20,0.5
"3358",20170520,21,0.4
"3359",20170520,22,0.6
"3360",20170520,23,0.9
"3361",20170521,0,1.45
"3362",20170521,1,0.65
"3363",20170521,2,1
"3364",20170521,3,1.35
"3365",20170521,4,2
"3366",20170521,5,1.4
"3367",20170521,6,0.75
"3368",20170521,7,1.5
"3369",20170521,8,1.25
"3370",20170521,9,1.8
"3371",20170521,10,4.95
"3372",20170521,11,6
"3373",20170521,12,6.11666666666667
"3374",20170521,13,6.4
"3375",20170521,14,6.4
"3376",20170521,15,7
"3377",20170521,16,6.74468085106383
"3378",20170521,17,5.57142857142857
"3379",20170521,18,4.65
"3380",20170521,19,3.15
"3381",20170521,20,2.7
"3382",20170521,21,1.8
"3383",20170521,22,1.75
"3384",20170521,23,0.65
"3385",20170522,0,1.7
"3386",20170522,1,2
"3387",20170522,2,1.65
"3388",20170522,3,0.9
"3389",20170522,4,0
"3390",20170522,5,0.3
"3391",20170522,6,0
"3392",20170522,7,0.95
"3393",20170522,8,2.1
"3394",20170522,9,2.25
"3395",20170522,10,3.35
"3396",20170522,11,4
"3397",20170522,12,5.33333333333333
"3398",20170522,13,6
"3399",20170522,14,6.45454545454545
"3400",20170522,15,5.15
"3401",20170522,16,4.4
"3402",20170522,17,4.25
"3403",20170522,18,3.9
"3404",20170522,19,3
"3405",20170522,20,2.55
"3406",20170522,21,0.75
"3407",20170522,22,0.4
"3408",20170522,23,0.35
"3409",20170523,0,0.75
"3410",20170523,1,0.75
"3411",20170523,2,0.4
"3412",20170523,3,0.6
"3413",20170523,4,0.15
"3414",20170523,5,0
"3415",20170523,6,0.25
"3416",20170523,7,1.55
"3417",20170523,8,2.5
"3418",20170523,9,3.5
"3419",20170523,10,3.7
"3420",20170523,11,4.15
"3421",20170523,12,4.85
"3422",20170523,13,5
"3423",20170523,14,5.25
"3424",20170523,15,4.68421052631579
"3425",20170523,16,4
"3426",20170523,17,4
"3427",20170523,18,3.1
"3428",20170523,19,2.85
"3429",20170523,20,1.6
"3430",20170523,21,0.1
"3431",20170523,22,0
"3432",20170523,23,0.65
"3433",20170524,0,1
"3434",20170524,1,1.35
"3435",20170524,2,1.35
"3436",20170524,3,1.25
"3437",20170524,4,2.11538461538462
"3438",20170524,5,1
"3439",20170524,6,1
"3440",20170524,7,1.45
"3441",20170524,8,1.8
"3442",20170524,9,0.75
"3443",20170524,10,0.5
"3444",20170524,11,1.35
"3445",20170524,12,2.60869565217391
"3446",20170524,13,5.05263157894737
"3447",20170524,14,5.57575757575758
"3448",20170524,15,5.87755102040816
"3449",20170524,16,4.76923076923077
"3450",20170524,17,4.6875
"3451",20170524,18,3.55
"3452",20170524,19,2.75
"3453",20170524,20,1.3
"3454",20170524,21,1.2
"3455",20170524,22,1
"3456",20170524,23,1
"3457",20170525,0,1
"3458",20170525,1,0.9
"3459",20170525,2,0.45
"3460",20170525,3,1.9
"3461",20170525,4,0.65
"3462",20170525,5,0.35
"3463",20170525,6,1.85
"3464",20170525,7,1.1
"3465",20170525,8,1.33333333333333
"3466",20170525,9,2.45
"3467",20170525,10,1.35
"3468",20170525,11,2.35
"3469",20170525,12,2.85
"3470",20170525,13,3.15
"3471",20170525,14,2.9
"3472",20170525,15,1.65
"3473",20170525,16,1.25
"3474",20170525,17,1.95
"3475",20170525,18,1.45454545454545
"3476",20170525,19,3.13513513513514
"3477",20170525,20,0.45
"3478",20170525,21,1.55
"3479",20170525,22,2.1
"3480",20170525,23,2.35
"3481",20170526,0,1
"3482",20170526,1,1.5
"3483",20170526,2,1.85
"3484",20170526,3,1.1
"3485",20170526,4,0.85
"3486",20170526,5,1.45
"3487",20170526,6,1.15
"3488",20170526,7,2
"3489",20170526,8,1.35
"3490",20170526,9,1.3
"3491",20170526,10,3
"3492",20170526,11,3
"3493",20170526,12,3
"3494",20170526,13,4
"3495",20170526,14,4.7
"3496",20170526,15,5.63157894736842
"3497",20170526,16,5.23809523809524
"3498",20170526,17,5.25
"3499",20170526,18,2.55
"3500",20170526,19,1.3
"3501",20170526,20,0.4
"3502",20170526,21,0
"3503",20170526,22,0
"3504",20170526,23,0.65
"3505",20170527,0,1
"3506",20170527,1,1.9
"3507",20170527,2,2.5
"3508",20170527,3,0.85
"3509",20170527,4,0.85
"3510",20170527,5,0
"3511",20170527,6,0
"3512",20170527,7,0.4
"3513",20170527,8,1.25
"3514",20170527,9,2.2
"3515",20170527,10,4
"3516",20170527,11,3.5
"3517",20170527,12,4.65
"3518",20170527,13,5
"3519",20170527,14,4.77272727272727
"3520",20170527,15,5.1
"3521",20170527,16,4.8
"3522",20170527,17,3.4
"3523",20170527,18,1.55
"3524",20170527,19,1
"3525",20170527,20,1.85
"3526",20170527,21,1.55
"3527",20170527,22,0.25
"3528",20170527,23,0.1
"3529",20170528,0,1
"3530",20170528,1,0.5
"3531",20170528,2,0.75
"3532",20170528,3,0.5
"3533",20170528,4,1
"3534",20170528,5,1.35
"3535",20170528,6,1.65
"3536",20170528,7,0.5
"3537",20170528,8,2.8
"3538",20170528,9,4.75
"3539",20170528,10,4.75
"3540",20170528,11,4
"3541",20170528,12,5.22222222222222
"3542",20170528,13,5
"3543",20170528,14,5.19444444444444
"3544",20170528,15,3.35
"3545",20170528,16,3
"3546",20170528,17,2.75
"3547",20170528,18,3.15
"3548",20170528,19,3.6
"3549",20170528,20,2.1
"3550",20170528,21,0.6
"3551",20170528,22,0.35
"3552",20170528,23,0.5
"3553",20170529,0,0
"3554",20170529,1,0.105263157894737
"3555",20170529,2,0.9
"3556",20170529,3,0.25
"3557",20170529,4,0
"3558",20170529,5,0.6
"3559",20170529,6,1
"3560",20170529,7,1.6
"3561",20170529,8,2.6
"3562",20170529,9,3.1
"3563",20170529,10,4.35
"3564",20170529,11,5.6
"3565",20170529,12,6
"3566",20170529,13,5.4
"3567",20170529,14,4.65
"3568",20170529,15,3.4
"3569",20170529,16,3
"3570",20170529,17,3
"3571",20170529,18,3.1
"3572",20170529,19,3.15
"3573",20170529,20,1.9
"3574",20170529,21,2.75
"3575",20170529,22,0.5
"3576",20170529,23,0.1
"3577",20170530,0,1
"3578",20170530,1,0.75
"3579",20170530,2,1.35
"3580",20170530,3,1.45
"3581",20170530,4,0.75
"3582",20170530,5,0.75
"3583",20170530,6,0.65
"3584",20170530,7,0.45
"3585",20170530,8,0.55
"3586",20170530,9,2.3
"3587",20170530,10,3.15
"3588",20170530,11,2.28
"3589",20170530,12,1.6
"3590",20170530,13,2.85
"3591",20170530,14,3.08695652173913
"3592",20170530,15,2.85714285714286
"3593",20170530,16,3.91891891891892
"3594",20170530,17,3.14285714285714
"3595",20170530,18,2.75
"3596",20170530,19,2.75
"3597",20170530,20,3
"3598",20170530,21,2.15
"3599",20170530,22,2.25
"3600",20170530,23,2
"3601",20170531,0,1.25
"3602",20170531,1,0.9
"3603",20170531,2,1
"3604",20170531,3,1.15
"3605",20170531,4,4.25
"3606",20170531,5,5.93333333333333
"3607",20170531,6,6.26470588235294
"3608",20170531,7,5.875
"3609",20170531,8,4.91304347826087
"3610",20170531,9,4
"3611",20170531,10,4.57894736842105
"3612",20170531,11,5.81132075471698
"3613",20170531,12,5
"3614",20170531,13,5
"3615",20170531,14,5.4
"3616",20170531,15,3.35
"3617",20170531,16,3.4
"3618",20170531,17,3.85
"3619",20170531,18,3.5
"3620",20170531,19,0.95
"3621",20170531,20,1.55
"3622",20170531,21,3.61538461538462
"3623",20170531,22,2.71428571428571
"3624",20170531,23,1.25
"3625",20170601,0,1.25
"3626",20170601,1,1.1
"3627",20170601,2,1.05
"3628",20170601,3,0.35
"3629",20170601,4,0.9
"3630",20170601,5,1.1
"3631",20170601,6,0.9
"3632",20170601,7,1.4
"3633",20170601,8,4.89189189189189
"3634",20170601,9,5.73809523809524
"3635",20170601,10,4.15
"3636",20170601,11,3.15
"3637",20170601,12,5.27272727272727
"3638",20170601,13,3.45
"3639",20170601,14,0.75
"3640",20170601,15,4.94117647058824
"3641",20170601,16,5.35294117647059
"3642",20170601,17,5.98333333333333
"3643",20170601,18,8.23333333333333
"3644",20170601,19,8.13333333333333
"3645",20170601,20,5.95918367346939
"3646",20170601,21,4.34782608695652
"3647",20170601,22,4.75675675675676
"3648",20170601,23,6
"3649",20170602,0,6
"3650",20170602,1,6.61666666666667
"3651",20170602,2,7.25
"3652",20170602,3,7.86666666666667
"3653",20170602,4,7.38333333333333
"3654",20170602,5,6.35714285714286
"3655",20170602,6,5.61666666666667
"3656",20170602,7,5.36363636363636
"3657",20170602,8,6.23333333333333
"3658",20170602,9,7.36666666666667
"3659",20170602,10,7.75
"3660",20170602,11,8.98333333333333
"3661",20170602,12,9.01666666666667
"3662",20170602,13,8.75
"3663",20170602,14,8.25
"3664",20170602,15,6.76666666666667
"3665",20170602,16,6.11666666666667
"3666",20170602,17,6.26666666666667
"3667",20170602,18,5.5
"3668",20170602,19,5.45454545454545
"3669",20170602,20,4.28125
"3670",20170602,21,4.25
"3671",20170602,22,3.42307692307692
"3672",20170602,23,4.35
"3673",20170603,0,6.98333333333333
"3674",20170603,1,7.01666666666667
"3675",20170603,2,6.61666666666667
"3676",20170603,3,6.38333333333333
"3677",20170603,4,5.95555555555556
"3678",20170603,5,4.92727272727273
"3679",20170603,6,5.63333333333333
"3680",20170603,7,5.86206896551724
"3681",20170603,8,6
"3682",20170603,9,5.79166666666667
"3683",20170603,10,5.83636363636364
"3684",20170603,11,6.75
"3685",20170603,12,7.36666666666667
"3686",20170603,13,7
"3687",20170603,14,6.88333333333333
"3688",20170603,15,6.5
"3689",20170603,16,5.63333333333333
"3690",20170603,17,5.25
"3691",20170603,18,6
"3692",20170603,19,6.38333333333333
"3693",20170603,20,6
"3694",20170603,21,6.88333333333333
"3695",20170603,22,6.11666666666667
"3696",20170603,23,6.38333333333333
"3697",20170604,0,6.75
"3698",20170604,1,6.73333333333333
"3699",20170604,2,6.35
"3700",20170604,3,6.3728813559322
"3701",20170604,4,5.70588235294118
"3702",20170604,5,1.55
"3703",20170604,6,3.1
"3704",20170604,7,3
"3705",20170604,8,3.30434782608696
"3706",20170604,9,2.5
"3707",20170604,10,2.69230769230769
"3708",20170604,11,2.4
"3709",20170604,12,2.35
"3710",20170604,13,2.75
"3711",20170604,14,2.3
"3712",20170604,15,3
"3713",20170604,16,2.65
"3714",20170604,17,2.35
"3715",20170604,18,2.65
"3716",20170604,19,2
"3717",20170604,20,2
"3718",20170604,21,1.9
"3719",20170604,22,1.6
"3720",20170604,23,2
"3721",20170605,0,1.4
"3722",20170605,1,1.85
"3723",20170605,2,2
"3724",20170605,3,2
"3725",20170605,4,2.25
"3726",20170605,5,2.25
"3727",20170605,6,2
"3728",20170605,7,2
"3729",20170605,8,1.4
"3730",20170605,9,1.1
"3731",20170605,10,1.9
"3732",20170605,11,1.6
"3733",20170605,12,2.25
"3734",20170605,13,2
"3735",20170605,14,2.35
"3736",20170605,15,2.9
"3737",20170605,16,2.5
"3738",20170605,17,1.4
"3739",20170605,18,1
"3740",20170605,19,0.9
"3741",20170605,20,0
"3742",20170605,21,0.1
"3743",20170605,22,1
"3744",20170605,23,1
"3745",20170606,0,1.5
"3746",20170606,1,1.85
"3747",20170606,2,2.25
"3748",20170606,3,1.5
"3749",20170606,4,1.4
"3750",20170606,5,1.35
"3751",20170606,6,2.1
"3752",20170606,7,2.15
"3753",20170606,8,1.75
"3754",20170606,9,2.25
"3755",20170606,10,2.6
"3756",20170606,11,2.65
"3757",20170606,12,1.65
"3758",20170606,13,2.2
"3759",20170606,14,3
"3760",20170606,15,3.25
"3761",20170606,16,2.75
"3762",20170606,17,1.8
"3763",20170606,18,1
"3764",20170606,19,1.35
"3765",20170606,20,1.9
"3766",20170606,21,1.15
"3767",20170606,22,0.25
"3768",20170606,23,0.35
"3769",20170607,0,0.25
"3770",20170607,1,0.15
"3771",20170607,2,0
"3772",20170607,3,0.6
"3773",20170607,4,1
"3774",20170607,5,0.75
"3775",20170607,6,1
"3776",20170607,7,1.1
"3777",20170607,8,2
"3778",20170607,9,2.1
"3779",20170607,10,2.4
"3780",20170607,11,2.35
"3781",20170607,12,36.7
"3782",20170607,13,100
"3783",20170607,14,100
"3784",20170607,15,60.85
"3785",20170607,16,2.85
"3786",20170607,17,2
"3787",20170607,18,4.1
"3788",20170607,19,2.7
"3789",20170607,20,0.75
"3790",20170607,21,0.75
"3791",20170607,22,1.6
"3792",20170607,23,1.4
"3793",20170608,0,0.85
"3794",20170608,1,0.55
"3795",20170608,2,0.35
"3796",20170608,3,1.4
"3797",20170608,4,0.35
"3798",20170608,5,1
"3799",20170608,6,1.1
"3800",20170608,7,1.25
"3801",20170608,8,2
"3802",20170608,9,2
"3803",20170608,10,2.8695652173913
"3804",20170608,11,3
"3805",20170608,12,2.65
"3806",20170608,13,3.45
"3807",20170608,14,3.9
"3808",20170608,15,3.25
"3809",20170608,16,3
"3810",20170608,17,2.55
"3811",20170608,18,0.75
"3812",20170608,19,0.75
"3813",20170608,20,1.75
"3814",20170608,21,1.5
"3815",20170608,22,1.1
"3816",20170608,23,1.15
"3817",20170609,0,0.75
"3818",20170609,1,0.75
"3819",20170609,2,1.1
"3820",20170609,3,1.15
"3821",20170609,4,0.9
"3822",20170609,5,0.85
"3823",20170609,6,0.9
"3824",20170609,7,0.1
"3825",20170609,8,1
"3826",20170609,9,1.35
"3827",20170609,10,2.25
"3828",20170609,11,3.35
"3829",20170609,12,2
"3830",20170609,13,2.25
"3831",20170609,14,2.05
"3832",20170609,15,1
"3833",20170609,16,1
"3834",20170609,17,1
"3835",20170609,18,1
"3836",20170609,19,1.35
"3837",20170609,20,2.25
"3838",20170609,21,1.97872340425532
"3839",20170609,22,3.61666666666667
"3840",20170609,23,4
"3841",20170610,0,3.96078431372549
"3842",20170610,1,2.73076923076923
"3843",20170610,2,2.25
"3844",20170610,3,1.15
"3845",20170610,4,1
"3846",20170610,5,1.35
"3847",20170610,6,1.65
"3848",20170610,7,2.22222222222222
"3849",20170610,8,3.78947368421053
"3850",20170610,9,3.15
"3851",20170610,10,4.2
"3852",20170610,11,4.15
"3853",20170610,12,4.85
"3854",20170610,13,4.75
"3855",20170610,14,4.4
"3856",20170610,15,3.9
"3857",20170610,16,2.78048780487805
"3858",20170610,17,2.6875
"3859",20170610,18,1.55
"3860",20170610,19,2
"3861",20170610,20,2.36666666666667
"3862",20170610,21,3.35
"3863",20170610,22,3.38333333333333
"3864",20170610,23,3.61666666666667
"3865",20170611,0,4.6
"3866",20170611,1,2.1
"3867",20170611,2,2
"3868",20170611,3,2.35
"3869",20170611,4,2.85
"3870",20170611,5,2.7
"3871",20170611,6,3
"3872",20170611,7,3.32
"3873",20170611,8,5.2
"3874",20170611,9,5.4
"3875",20170611,10,5.85
"3876",20170611,11,6
"3877",20170611,12,5.4
"3878",20170611,13,4.36666666666667
"3879",20170611,14,3.86666666666667
"3880",20170611,15,3.75
"3881",20170611,16,3.50943396226415
"3882",20170611,17,2.65
"3883",20170611,18,1.05
"3884",20170611,19,0.7
"3885",20170611,20,1.4
"3886",20170611,21,1.85
"3887",20170611,22,1.75
"3888",20170611,23,2
"3889",20170612,0,2.5
"3890",20170612,1,2.6
"3891",20170612,2,3
"3892",20170612,3,3
"3893",20170612,4,3
"3894",20170612,5,2.9
"3895",20170612,6,2.6
"3896",20170612,7,2.8
"3897",20170612,8,3.18181818181818
"3898",20170612,9,3.4
"3899",20170612,10,2.82142857142857
"3900",20170612,11,3.58
"3901",20170612,12,4.60714285714286
"3902",20170612,13,3.45454545454545
"3903",20170612,14,4.85
"3904",20170612,15,1.75
"3905",20170612,16,0.0714285714285714
"3906",20170612,17,4.59322033898305
"3907",20170612,18,4.64
"3908",20170612,19,4
"3909",20170612,20,3.70833333333333
"3910",20170612,21,3.62264150943396
"3911",20170612,22,2.93548387096774
"3912",20170612,23,1.85
"3913",20170613,0,3.85
"3914",20170613,1,3.65
"3915",20170613,2,2.75
"3916",20170613,3,3
"3917",20170613,4,3.88461538461538
"3918",20170613,5,3.75
"3919",20170613,6,4.6
"3920",20170613,7,4.61904761904762
"3921",20170613,8,3.68181818181818
"3922",20170613,9,3.78260869565217
"3923",20170613,10,3.88888888888889
"3924",20170613,11,3.65
"3925",20170613,12,3.39285714285714
"3926",20170613,13,4
"3927",20170613,14,4
"3928",20170613,15,3.5
"3929",20170613,16,3.66666666666667
"3930",20170613,17,3.39130434782609
"3931",20170613,18,2
"3932",20170613,19,2.82608695652174
"3933",20170613,20,1.8
"3934",20170613,21,1.35
"3935",20170613,22,1.75
"3936",20170613,23,2
"3937",20170614,0,1.75
"3938",20170614,1,1.15
"3939",20170614,2,1.1
"3940",20170614,3,1.15
"3941",20170614,4,1.6
"3942",20170614,5,1.4
"3943",20170614,6,1.8
"3944",20170614,7,4.25
"3945",20170614,8,4.25
"3946",20170614,9,4.875
"3947",20170614,10,5
"3948",20170614,11,6.16363636363636
"3949",20170614,12,7.61666666666667
"3950",20170614,13,7.13793103448276
"3951",20170614,14,5.23913043478261
"3952",20170614,15,5.98305084745763
"3953",20170614,16,8.1
"3954",20170614,17,8.13333333333333
"3955",20170614,18,7.10204081632653
"3956",20170614,19,5.81818181818182
"3957",20170614,20,2
"3958",20170614,21,2
"3959",20170614,22,2.15
"3960",20170614,23,1.8
"3961",20170615,0,1.2
"3962",20170615,1,1.3
"3963",20170615,2,0.9
"3964",20170615,3,1.95652173913043
"3965",20170615,4,2
"3966",20170615,5,2.15
"3967",20170615,6,2
"3968",20170615,7,1.65
"3969",20170615,8,1.6
"3970",20170615,9,2.96428571428571
"3971",20170615,10,3.42857142857143
"3972",20170615,11,3
"3973",20170615,12,2.45454545454545
"3974",20170615,13,3.1
"3975",20170615,14,3.07692307692308
"3976",20170615,15,4
"3977",20170615,16,2.8
"3978",20170615,17,2
"3979",20170615,18,1.9
"3980",20170615,19,1.85
"3981",20170615,20,1.9
"3982",20170615,21,1.6
"3983",20170615,22,2.25
"3984",20170615,23,2
"3985",20170616,0,1.75
"3986",20170616,1,1.85714285714286
"3987",20170616,2,1.25
"3988",20170616,3,1.85
"3989",20170616,4,1.85
"3990",20170616,5,2.75
"3991",20170616,6,2.15
"3992",20170616,7,2.25
"3993",20170616,8,2
"3994",20170616,9,1.95
"3995",20170616,10,4.35
"3996",20170616,11,4.3
"3997",20170616,12,3
"3998",20170616,13,5.25641025641026
"3999",20170616,14,5.95238095238095
"4000",20170616,15,4.60869565217391
"4001",20170616,16,3.85
"4002",20170616,17,4
"4003",20170616,18,4.35
"4004",20170616,19,3.9
"4005",20170616,20,2.7
"4006",20170616,21,2.2
"4007",20170616,22,2.4
"4008",20170616,23,1.85
"4009",20170617,0,4.92452830188679
"4010",20170617,1,7.7
"4011",20170617,2,8.75
"4012",20170617,3,7.8
"4013",20170617,4,6.76785714285714
"4014",20170617,5,8.38333333333333
"4015",20170617,6,8.13333333333333
"4016",20170617,7,7.9
"4017",20170617,8,7.86666666666667
"4018",20170617,9,7.65
"4019",20170617,10,7.23333333333333
"4020",20170617,11,6.53333333333333
"4021",20170617,12,5.38333333333333
"4022",20170617,13,3.5
"4023",20170617,14,5.3265306122449
"4024",20170617,15,1.3
"4025",20170617,16,1.45833333333333
"4026",20170617,17,4.93548387096774
"4027",20170617,18,1.15
"4028",20170617,19,2.3
"4029",20170617,20,2.25
"4030",20170617,21,2.40909090909091
"4031",20170617,22,2.65
"4032",20170617,23,2.2
"4033",20170618,0,4
"4034",20170618,1,3.4
"4035",20170618,2,2.9
"4036",20170618,3,2.85
"4037",20170618,4,2.9
"4038",20170618,5,2.2
"4039",20170618,6,2
"4040",20170618,7,2.24
"4041",20170618,8,2.5
"4042",20170618,9,2.6
"4043",20170618,10,2.75
"4044",20170618,11,3
"4045",20170618,12,3.39393939393939
"4046",20170618,13,3.6875
"4047",20170618,14,4
"4048",20170618,15,1.95
"4049",20170618,16,1.25
"4050",20170618,17,0.75
"4051",20170618,18,1
"4052",20170618,19,0.75
"4053",20170618,20,0.65
"4054",20170618,21,0.1
"4055",20170618,22,0.15
"4056",20170618,23,0.85
"4057",20170619,0,0.15
"4058",20170619,1,0.95
"4059",20170619,2,1.9
"4060",20170619,3,1.6
"4061",20170619,4,2
"4062",20170619,5,1.75
"4063",20170619,6,2
"4064",20170619,7,1.85
"4065",20170619,8,2.75
"4066",20170619,9,2.65
"4067",20170619,10,2
"4068",20170619,11,1.25
"4069",20170619,12,1.15
"4070",20170619,13,1
"4071",20170619,14,1
"4072",20170619,15,0.5
"4073",20170619,16,1.25
"4074",20170619,17,1.25
"4075",20170619,18,1
"4076",20170619,19,0.5
"4077",20170619,20,1
"4078",20170619,21,1
"4079",20170619,22,0.4
"4080",20170619,23,0.85
"4081",20170620,0,1
"4082",20170620,1,0.75
"4083",20170620,2,0.75
"4084",20170620,3,1.6
"4085",20170620,4,1.15
"4086",20170620,5,1.35
"4087",20170620,6,1.75
"4088",20170620,7,1.4
"4089",20170620,8,1.85
"4090",20170620,9,1.4
"4091",20170620,10,1.95
"4092",20170620,11,2.9
"4093",20170620,12,1.4
"4094",20170620,13,1.1
"4095",20170620,14,1.4
"4096",20170620,15,1
"4097",20170620,16,0.75
"4098",20170620,17,1
"4099",20170620,18,1.25
"4100",20170620,19,0.9
"4101",20170620,20,0.85
"4102",20170620,21,0.25
"4103",20170620,22,0.65
"4104",20170620,23,0.6
"4105",20170621,0,0.15
"4106",20170621,1,0
"4107",20170621,2,0.1
"4108",20170621,3,1.1
"4109",20170621,4,2
"4110",20170621,5,2
"4111",20170621,6,2
"4112",20170621,7,1.5
"4113",20170621,8,2
"4114",20170621,9,2
"4115",20170621,10,2.1
"4116",20170621,11,2.15
"4117",20170621,12,2
"4118",20170621,13,2
"4119",20170621,14,1.75
"4120",20170621,15,1.75
"4121",20170621,16,1.65
"4122",20170621,17,1.25
"4123",20170621,18,1
"4124",20170621,19,1
"4125",20170621,20,0.9
"4126",20170621,21,0.25
"4127",20170621,22,0.85
"4128",20170621,23,1
"4129",20170622,0,1
"4130",20170622,1,0.4
"4131",20170622,2,0.5
"4132",20170622,3,1.45
"4133",20170622,4,2
"4134",20170622,5,1.4
"4135",20170622,6,1.85
"4136",20170622,7,2
"4137",20170622,8,1.75
"4138",20170622,9,1.9
"4139",20170622,10,1.6
"4140",20170622,11,2
"4141",20170622,12,2.35
"4142",20170622,13,2.75
"4143",20170622,14,3.85
